CS_TargetRate;CS_WorkloadPhase;E_AssumedEC;M_ID;RT_CLen_P;RT_CLenstd_P;RT_CSet_P;RT_CSetstd_P;RT_Reg_P;RT_Regstd_P;RT_TDown_P;RT_TDownstd_P;SC_FailedCall_P;SC_FailureRate_P;SC_IncomingCall_P;SC_OutgoingCall_P;SC_SuccessfulCall_P;SC_SuccessRate_P;SC_TotalCallCreated;SF_FailedCallRejected_P;SF_FailedTimeoutOnRecv_P;SF_FailedTimeoutOnSend_P;SF_FailedUnexpectedMessage_P;SF_RejectionRate_P;SW_CallRate_P;SW_CurrentCall;SW_Targetrate;TIMESTAMP;CPUCtxsw_Bono;CPUCtxsw_NodeSystem;CPUCtxsw_NodeClient;CPUCtxsw_Homer;CPUCtxsw_Homestead;CPUCtxsw_Sprout;CPUIntr_Bono;CPUIntr_NodeSystem;CPUIntr_NodeClient;CPUIntr_Homer;CPUIntr_Homestead;CPUIntr_Sprout;CPUload1_Bono;CPUload1_NodeSystem;CPUload1_NodeClient;CPUload1_Homer;CPUload1_Homestead;CPUload1_Sprout;CPUload15_Bono;CPUload15_NodeSystem;CPUload15_NodeClient;CPUload15_Homer;CPUload15_Homestead;CPUload15_Sprout;CPUload5_Bono;CPUload5_NodeSystem;CPUload5_NodeClient;CPUload5_Homer;CPUload5_Homestead;CPUload5_Sprout;CPUUtil_idle_Bono;CPUUtil_idle_NodeSystem;CPUUtil_idle_NodeClient;CPUUtil_idle_Homer;CPUUtil_idle_Homestead;CPUUtil_idle_Sprout;CPUUtil_intr_Bono;CPUUtil_intr_NodeSystem;CPUUtil_intr_NodeClient;CPUUtil_intr_Homer;CPUUtil_intr_Homestead;CPUUtil_intr_Sprout;CPUUtil_iowait_Bono;CPUUtil_iowait_NodeSystem;CPUUtil_iowait_NodeClient;CPUUtil_iowait_Homer;CPUUtil_iowait_Homestead;CPUUtil_iowait_Sprout;CPUUtil_nice_Bono;CPUUtil_nice_NodeSystem;CPUUtil_nice_NodeClient;CPUUtil_nice_Homer;CPUUtil_nice_Homestead;CPUUtil_nice_Sprout;CPUUtil_softirq_Bono;CPUUtil_softirq_NodeSystem;CPUUtil_softirq_NodeClient;CPUUtil_softirq_Homer;CPUUtil_softirq_Homestead;CPUUtil_softirq_Sprout;CPUUtil_system_Bono;CPUUtil_system_NodeSystem;CPUUtil_system_NodeClient;CPUUtil_system_Homer;CPUUtil_system_Homestead;CPUUtil_system_Sprout;CPUUtil_usage_Bono;CPUUtil_usage_NodeSystem;CPUUtil_usage_NodeClient;CPUUtil_usage_Homer;CPUUtil_usage_Homestead;CPUUtil_usage_Sprout;CPUUtil_user_Bono;CPUUtil_user_NodeSystem;CPUUtil_user_NodeClient;CPUUtil_user_Homer;CPUUtil_user_Homestead;CPUUtil_user_Sprout;DSKread_Bono;DSKread_NodeSystem;DSKread_NodeClient;DSKread_Homer;DSKread_Homestead;DSKread_Sprout;DSKwrite_Bono;DSKwrite_NodeSystem;DSKwrite_NodeClient;DSKwrite_Homer;DSKwrite_Homestead;DSKwrite_Sprout;MEMav_Bono;MEMav_NodeSystem;MEMav_NodeClient;MEMav_Homer;MEMav_Homestead;MEMav_Sprout;MEMfree_Bono;MEMfree_NodeSystem;MEMfree_NodeClient;MEMfree_Homer;MEMfree_Homestead;MEMfree_Sprout
52.0;plateau;35;2020;121481138.910938;19177000.0;6735370.21735428;276000.0;846832.7101177941;305000.0;166868.320703803;48000.0;0.0;0.0;0;52.5006510437955;61.7506507659958;1.0;14909.5508954057;0;0.0;0;0.0;0;52.551648846999996;6365;52;350;7796.0;39245.0;12367.0;15415.0;18423.0;11064.0;3886.0;52025.0;17454.0;6167.0;4141.0;4263.0;1.86;0.7262;0.0488;1.66;1.72;5.17;1.0;0.4288;0.0538;1.35;2.36;2.93;1.22;0.4662;0.0638;1.62;2.56;3.4;34.9042;41.6577;93.3452;45.191;40.6228;10.0826;0.0;0.0;0.0;0.0;0.0;0.0;5.8484;4.8408;0.08800000000000001;9.5519;5.2371;1.8884;0.1865;0.0;0.0;0.2952;0.2123;0.23600000000000002;5.2739;3.5951;0.9659;0.5557;2.2293;4.9064;11.29;15.2262;3.0864;14.0799;19.7983;18.3443;65.0958;58.3423;6.65479999999999;54.809;59.3772;89.9174;42.4818;34.6905;2.4914;30.4167;31.9002;64.5422;0.0;9.35;0.15;5.3667;0.0;0.0;26.4333;256.05;5.05;26.1667;26.3;25.7333;1653166080.0;24132554752.0;30634065920.0;242843648;321171456.0;1427464192.0;576114688.0;22289428480.0;28668788736.0;96899072.0;82341888.0;416669696.0
52.0;plateau;35;2020;120025491.249101;17463000.0;6397000.81060991;114000.0;518632.13812963705;156000.0;169999.999999926;88000.0;0.0;0.0;0;51.9281177736751;44.628265299755;1.0;14961.4790131794;0;0.0;0;0.0;0;52.113086929;6366;52;351;6788.0;36693.0;9669.0;13686.0;18423.0;11064.0;4468.0;52025.0;11479.0;6559.0;9168.0;4143.0;1.86;0.7262;0.0488;1.53;2.78;5.17;1.0;0.4288;0.0538;1.35;2.36;2.93;1.22;0.4662;0.0638;1.62;2.77;3.4;34.5196;41.443000000000005;93.3452;44.9905;40.1062;9.9983;0.0;0.0;0.0;0.0;0.0;0.0;5.7956;4.8241;0.0817;9.4461;5.0973;1.8884;0.1864;0.0;0.0;0.2952;0.2123;0.23600000000000002;5.2703;3.5951;0.9617;0.5557;2.2293;4.9064;11.29;15.218;3.0989;14.0799;19.7983;18.3443;65.4804;58.556999999999995;6.65479999999999;55.0095;59.8938;90.0017;42.8402;34.9252;2.4914;30.613000000000003;31.9002;64.5422;0.0;9.55;0.15;6.5333;0.0667;0.0;26.4333;255.9;5.05;26.2;26.3667;25.7;1649668096.0;24147525632.0;30636593152.0;245211136;330059776.0;1427464192.0;572383232.0;22291103744.0;28641095680.0;96899072.0;86626304.0;416669696.0
52.0;plateau;35;2020;124546093.372952;18074000.0;6607938.77015887;50000.0;462429.02457635204;122000.0;0.0;0.0;0.0;0.0;0;51.93614238713079;40.453406951554;1.0;15013.4151555665;0;0.0;0;0.0;0;52.2020453815;6383;52;352;6788.0;36693.0;9669.0;13686.0;24482.0;10813.0;4468.0;38496.0;11479.0;6559.0;9168.0;4143.0;1.71;0.7262;0.0488;1.53;2.78;5.17;1.0;0.4288;0.0538;1.34;2.43;2.93;1.2;0.4662;0.0638;1.59;2.77;3.4;34.5196;41.443000000000005;93.3434;44.9905;40.1062;9.9983;0.0;0.0;0.0;0.0;0.0;0.0;5.7956;4.8241;0.0817;9.4461;5.0973;1.8884;0.1864;0.0;0.0;0.2952;0.2478;0.23600000000000002;5.2703;3.5896;0.9617;0.5557;2.2124;4.9064;11.3879;15.218;3.0989;14.0997;20.1062;17.6223;65.4804;58.556999999999995;6.6566;55.0095;59.8938;90.0017;42.8402;34.9252;2.5143;30.613000000000003;32.2301;65.1096;0.0;9.55;0.15;6.5333;0.0667;0.0;26.4333;255.9;5.6667;26.2;26.3667;25.7;1649668096.0;24147525632.0;30636593152.0;245211136;330059776.0;1423962112.0;572383232.0;22291103744.0;28641095680.0;98316288.0;86626304.0;412585984.0
52.0;plateau;35;2020;126327531.63479199;17945000.0;6747568.06467031;282000.0;745348.497418826;318000.0;59000.0000000205;0.0;0.0;0.0;0;51.941259730927705;59.905795291228706;1.0;15065.3564152974;0;0.0;0;0.0;0;51.9684275692;6386;52;353;6788.0;36693.0;9669.0;13686.0;24482.0;10813.0;4468.0;38496.0;11479.0;6559.0;9168.0;4143.0;1.71;0.7262;0.0488;1.53;2.78;5.17;1.0;0.4288;0.0538;1.34;2.43;2.93;1.2;0.4662;0.0638;1.59;2.77;3.4;34.5196;41.443000000000005;93.3434;44.9905;40.1062;9.9983;0.0;0.0;0.0;0.0;0.0;0.0;5.7956;4.8241;0.0817;9.4461;5.0973;1.8884;0.1864;0.0;0.0;0.2952;0.2478;0.23600000000000002;5.2703;3.5896;0.9617;0.5557;2.2124;4.9064;11.3879;15.218;3.0989;14.0997;20.1062;17.6223;65.4804;58.556999999999995;6.6566;55.0095;59.8938;90.0017;42.8402;34.9252;2.5143;30.613000000000003;32.2301;65.1096;0.0;9.55;0.15;6.5333;0.0667;0.0;26.4333;255.9;5.6667;26.2;26.3667;25.7;1649668096.0;24147525632.0;30636593152.0;245211136;330059776.0;1423962112.0;572383232.0;22291103744.0;28641095680.0;98316288.0;86626304.0;412585984.0
52.0;plateau;35;2020;122507347.746099;17081000.0;6614152.65860367;77000.0;580899.4715715239;464000.0;56769.0440985642;27000.0;0.0;0.0;0;51.96122126723989;67.95593070364879;1.0;15117.3176365647;0;0.0;0;0.0;0;52.0;6361;52;354;5108.0;30606.0;8831.0;10629.0;21652.0;10384.0;3441.0;36310.0;10337.0;5058.0;8203.0;3490.0;1.71;0.7488;0.045;1.53;2.78;5.48;1.0;0.4312;0.0538;1.34;2.43;2.96;1.2;0.475;0.0625;1.59;2.77;3.49;34.876999999999995;41.6647;93.3831;45.1147;40.0812;10.0724;0.0;0.0;0.0;0.0;0.0;0.0;5.7337;4.8611;0.0796;9.3783;5.1182;1.9202;0.1866;0.0;0.0;0.2952;0.2471;0.2695;5.1017;3.5574;0.9575;0.5905;2.2591;4.9857;11.2299;15.1014;3.07;14.0473;20.12;17.9552;65.123;58.3353;6.6169;54.8853;59.9188;89.9276;42.9347;34.8154;2.5039;30.5285;32.1744;64.797;0.0;9.55;0.15;6.5333;0.0667;0.0;26.4667;257.9;5.55;26.2;26.4;25.8333;1652400128.0;24137797632.0;30637903872.0;245334016;332496896.0;1425117184.0;575123456.0;22239842304.0;28672581632.0;98299904.0;89010176.0;413470720.0
52.0;plateau;35;2020;122553718.69845401;18435000.0;6578815.27633925;102000.0;244302.669295008;45000.0;57472.913966738604;32000.0;0.0;0.0;0;51.930247519677;59.378918139300204;1.0;15169.2478840844;0;0.0;0;0.0;0;51.9797568202;6359;52;355;6134.0;35153.0;9987.0;12958.0;26621.0;9930.0;3702.0;41818.0;13070.0;6401.0;9791.0;3463.0;1.71;0.7488;0.045;1.53;2.78;5.48;1.0;0.4312;0.0538;1.34;2.43;2.96;1.2;0.475;0.0625;1.59;2.77;3.49;34.6793;41.5378;93.3752;45.1809;40.0495;10.0185;0.0;0.0;0.0;0.0;0.0;0.0;5.7346;4.8218;0.08800000000000001;9.3946;5.1608;1.9364;0.1866;0.0;0.0;0.2958;0.2474;0.2694;4.9881;3.5929;0.9491;0.6263;2.2623;4.9672;11.2827;15.1257;3.0798;14.0397;20.0248;17.8818;65.3207;58.4622;6.624799999999991;54.8191;59.9505;89.9815;43.1286;34.9227;2.5079;30.4628;32.213;64.9268;0.0;9.5;0.15;6.5333;0.0667;0.0;26.4667;257.9;5.9833;26.2;26.4;25.8;1652846592.0;24144711680.0;30637797376.0;245293056;332791808.0;1427640320.0;575635456.0;22287056896.0;28672475136.0;98299904.0;88977408.0;415895552.0
52.0;plateau;35;2020;122235263.870539;17212000.0;6539052.79668409;233000.0;268297.069025418;129000.0;114079.058079157;30000.0;0.0;0.0;0;51.8859513461953;62.0430223092871;1.0;15221.1338354306;0;0.0;0;0.0;0;52.049342323599994;6343;52;356;4402.0;35183.0;8126.0;13385.0;26697.0;9238.0;3839.0;40814.0;11371.0;6208.0;10275.0;3555.0;1.73;0.7488;0.045;1.65;2.72;5.48;1.0;0.4312;0.0538;1.35;2.43;2.96;1.21;0.475;0.0625;1.62;2.76;3.49;34.7531;41.653999999999996;93.3814;45.1871;39.8868;10.0387;0.0;0.0;0.0;0.0;0.0;0.0;5.7865;4.8764;0.08800000000000001;9.4691;5.4102;1.9369999999999998;0.1867;0.0;0.0;0.2959;0.2477;0.2695;4.989;3.5747;0.9575;0.6092;2.2466;5.0194;11.2676;15.1135;3.0610000000000004;14.0122;20.0248;18.0899;65.2469;58.346000000000004;6.6186;54.8129;60.1132;89.9613;43.0171;34.7875;2.5121;30.4265;32.2136;64.6454;0.0;8.8;0.15;6.5333;0.0667;0.0;26.4667;259.1667;5.9667;26.9;26.4;25.8333;1653182464.0;24144875520.0;30637543424.0;245555200;332746752.0;1427771392.0;575741952.0;22287220736.0;28672221184.0;98332672.0;89075712.0;416698368.0
52.0;plateau;35;2020;119244825.834433;16115000.0;6344369.04737971;104000.0;202838.839520245;129000.0;83257.743356151;4000.0;0.7696240604507041;0.0139467890728086;0;51.876390141162005;54.4132611493934;0.9860532109271909;15273.0102255717;0;0.7696240604507041;0;0.0;0;52.1083379515;6342;52;357;5713.0;40495.0;11874.0;14739.0;21541.0;10699.0;3569.0;48417.0;16644.0;7444.0;9762.0;3865.0;1.73;0.7488;0.045;1.65;2.72;5.48;1.0;0.4312;0.0538;1.35;2.43;2.96;1.21;0.475;0.0625;1.62;2.76;3.49;34.9457;41.6523;93.3525;45.6919;39.8868;10.1129;0.0;0.0;0.0;0.0;0.0;0.0;5.7366;4.8764;0.08800000000000001;9.4691;5.4102;1.9215;0.1867;0.0;0.0;0.2959;0.2475;0.2697;4.9728;3.5704;0.9595;0.6092;2.2631;4.9722;11.2695;15.1135;3.0610000000000004;13.49;19.9788;18.0516;65.0543;58.3477;6.64749999999999;54.3081;60.1132;89.8871;42.8887;34.7875;2.5119;30.322;32.2136;64.6722;0.0;8.8;0.15;6.5333;0.0667;0.0;26.4667;259.1667;5.9833;26.9;26.4;25.8333;1653182464.0;24142188544.0;30637543424.0;245395456;332808192.0;1427640320.0;575741952.0;22286893056.0;28672221184.0;98234368.0;89141248.0;416600064.0
52.0;plateau;35;2020;123366812.736497;15206000.0;6530706.58400207;81000.0;221650.73429884398;89000.0;68987.5257392186;18000.0;1.2303759395493001;0.023833484212776;0;51.9158471778381;50.3934625460445;0.9761665157872241;15324.9260727496;0;1.2303759395493001;0;0.0;0;51.9481;6335;52;358;5231.0;35260.0;8928.0;15421.0;21615.0;10082.0;3903.0;37094.0;11517.0;7081.0;8220.0;3725.0;1.73;0.7488;0.045;1.65;2.72;5.52;1.0;0.4312;0.0538;1.35;2.43;2.98;1.21;0.475;0.0625;1.62;2.76;3.53;34.5899;41.5633;93.3765;45.684;40.0567;9.5535;0.0;0.0;0.0;0.0;0.0;0.0;5.6376;4.8304;0.08800000000000001;9.5371;5.5821;1.8703;0.1868;0.0;0.0;0.2785;0.2479;0.2696;5.0093;3.6008;0.945;0.6265;2.2313;5.0211;11.3262;15.1502;3.0739;13.8009;19.9044;18.1634;65.4101;58.4367;6.62350000000001;54.316;59.9433;90.4465;43.2501;34.8818;2.5166;30.0731;31.9334;65.1222;0.0;3.75;0.15;2.0667;0.0667;0.0;26.4667;260.5;5.9833;27.0;26.4;26.4667;1653116928.0;24140009472.0;30637162496.0;230211584;322641920.0;1427828736.0;575557632.0;22283444224.0;28671840256.0;85377024.0;78303232.0;416600064.0
52.0;plateau;35;2020;124527630.33467901;17315000.0;6913609.50635647;221000.0;907314.458002054;330000.0;243344.63753023802;10000.0;0.38111857412529104;0.00814754094629857;0;51.8920931049588;46.3960104562521;0.991852459053702;15376.8181658545;0;0.38111857412529104;0;0.0;0;51.9282749266;6347;52;359;6003.0;33466.0;10868.0;15871.0;17976.0;6737.0;3159.0;38804.0;14779.0;6155.0;4072.0;3377.0;1.73;0.7588;0.0512;1.65;2.72;5.52;1.0;0.4338;0.0538;1.35;2.43;2.98;1.21;0.4825;0.0638;1.62;2.76;3.53;34.8667;41.6121;93.3646;45.2348;40.5281;9.7824;0.0;0.0;0.0;0.0;0.0;0.0;5.6527;4.8304;0.0838;9.5371;5.5821;2.0071;0.1867;0.0;0.0;0.2785;0.1949;0.2699;4.9397;3.5796;0.9554;0.6265;2.2151;5.0093;11.3054;15.1502;3.0739;13.8009;19.5463;18.0975;65.1333;58.3879;6.6354;54.7652;59.4719;90.2176;43.0487;34.8277;2.51;30.4348;31.9334;64.8339;0.0;2.7;0.15;2.0667;0.0667;0.0;26.4667;260.5;5.85;27.0;26.4;26.4667;1653071872.0;24143503360.0;30637162496.0;242704384;321064960.0;1427697664.0;575512576.0;22283501568.0;28671840256.0;95744000.0;78688256.0;416272384.0
52.0;plateau;35;2020;122628413.55259499;18752000.0;6723334.97651119;222000.0;957143.121035613;188000.0;290629.033654006;85000.0;0.618881425874709;0.0109757156705909;0;51.9142043580297;55.767548803270394;0.989024284329409;15428.7323702125;0;0.618881425874709;0;0.0;0;51.935613898;6341;52;360;6993.0;41292.0;10917.0;13366.0;24948.0;10769.0;4398.0;43736.0;14071.0;6148.0;8962.0;4613.0;1.73;0.7588;0.0512;1.65;2.72;5.52;1.0;0.4338;0.0538;1.35;2.43;2.98;1.21;0.4825;0.0638;1.62;2.76;3.53;34.8276;41.6152;93.3646;45.2853;40.5032;9.8988;0.0;0.0;0.0;0.0;0.0;0.0;5.5697;4.8099;0.0838;9.3946;5.5811;2.0067;0.1868;0.0;0.0;0.2784;0.2126;0.2698;4.9414;3.5969;0.9658;0.6263;2.1793;5.0084;11.3432;15.2195;3.0839;13.8657;19.8795;18.0607;65.1724;58.3848;6.6354;54.7147;59.4968;90.1012;43.1313;34.7499;2.5161;30.5498;31.6442;64.7555;0.0;2.7;0.15;1.9333;0.2;0.0;26.4667;260.25;5.85;26.9667;26.3667;26.4667;1653153792.0;24142536704.0;30637387776.0;244506624;316166144.0;1426866176.0;575602688.0;22285824000.0;28671881216.0;95776768.0;72171520.0;415223808.0
52.0;plateau;35;2020;122772297.154826;17063000.0;6451596.32395119;99000.0;663612.174981338;241000.0;165604.640304833;73000.0;0.0;0.0;0;52.3102890639175;44.4754305662561;1.0;15481.0426592765;0;0.0;0;0.0;0;52.623083933800004;6339;52;361;6993.0;33888.0;10917.0;12149.0;24948.0;11098.0;3757.0;40455.0;14071.0;5451.0;8962.0;4050.0;1.73;0.7588;0.0512;1.65;2.72;5.52;1.0;0.4338;0.0538;1.34;2.41;2.98;1.21;0.4825;0.0638;1.59;2.76;3.53;34.8276;41.4391;93.3504;44.9583;39.7098;10.1435;0.0;0.0;0.0;0.0;0.0;0.0;5.5697;4.8099;0.0838;9.5097;5.5811;2.0067;0.1868;0.0;0.0;0.2782;0.1947;0.2363;4.9397;3.6011;0.9658;0.6259;2.1943;5.0084;11.3563;15.2195;3.1044;14.0473;20.2442;18.0607;65.1724;58.5609;6.649600000000009;55.0417;60.2902;89.8565;43.1845;34.9386;2.5161;30.5498;32.2775;64.7664;0.0;2.7;0.15;1.9333;0.2;0.0;26.4667;260.25;5.8667;26.9667;26.3667;26.5;1653153792.0;24142536704.0;30637387776.0;245297152;331415552.0;1427898368.0;575602688.0;22285352960.0;28672094208.0;98160640.0;72171520.0;415223808.0
52.0;plateau;35;2020;124430016.342445;17404000.0;6605436.99320226;80000.0;316767.182964734;197000.0;169026.425962062;22000.0;0.0;0.0;0;52.526653881393;30.0759161563198;1.0;15533.569313157901;0;0.0;0;0.0;0;53.0245740958;6363;52;362;6468.0;31212.0;9137.0;13064.0;25821.0;9149.0;2695.0;45086.0;11378.0;7913.0;9605.0;3647.0;1.67;0.7588;0.0512;1.51;2.5;5.52;1.0;0.4338;0.0538;1.34;2.41;2.98;1.21;0.4825;0.0638;1.59;2.71;3.53;34.7479;41.4391;93.3157;44.9583;39.777;10.1435;0.0;0.0;0.0;0.0;0.0;0.0;5.5678;4.8201;0.0838;9.5097;5.3461;2.0253;0.2037;0.0;0.0;0.2782;0.1947;0.2363;4.9584;3.6008;0.9740000000000001;0.6259;2.1951;5.0633;11.4111;15.2014;3.1044;14.0473;20.0921;17.4346;65.2521;58.5609;6.684299999999991;55.0417;60.223;89.8565;43.5728;34.9386;2.522;30.5807;32.3951;65.097;0.0;2.7;0.15;1.9333;0.2;0.0;26.4667;259.45;5.8667;27.0;26.3333;26.3667;1649770496.0;24141516800.0;30637338624.0;245231616;331661312.0;1424920576.0;572018688.0;22281388032.0;28672012288.0;98078720.0;87093248.0;416731136.0
52.0;plateau;35;2020;122689949.13625501;14104000.0;6852941.6935086;242000.0;976521.781439424;62000.0;262429.369013574;145000.0;0.0;0.0;0;51.9271588295652;41.703410658058;1.0;15585.4964719874;0;0.0;0;0.0;0;51.960993932200005;6383;52;363;4798.0;28095.0;8989.0;11073.0;19946.0;9161.0;3196.0;30499.0;11842.0;4597.0;7832.0;2802.0;1.67;0.7588;0.0512;1.51;2.5;5.48;1.0;0.4338;0.0538;1.34;2.41;2.99;1.21;0.4825;0.0638;1.59;2.71;3.56;34.7708;41.6702;93.3072;45.0626;39.7067;10.1924;0.0;0.0;0.0;0.0;0.0;0.0;5.5518;4.8525;0.0859;9.475;5.425;2.025;0.2037;0.0;0.0;0.2782;0.1944;0.2531;4.9066;3.5955;0.9803;0.6259;2.1912;4.9781;11.2903;15.1735;3.1063;14.0473;20.2156;17.8704;65.2292;58.3298;6.6928;54.9374;60.2933;89.8076;43.2767;34.7318;2.5116;30.5111;32.2672;64.6811;0.0;2.85;0.15;1.9333;0.2;0.0;26.4667;258.9333;5.8667;27.0;26.3667;26.4;1650569216.0;24139268096.0;30637420544.0;245420032;332296192.0;1422979072.0;572682240.0;22281613312.0;28672188416.0;98177024.0;88129536.0;411918336.0
52.0;plateau;35;2020;121841078.702952;19054000.0;6694781.95191006;160000.0;796639.7434114821;374000.0;191112.448842439;56000.0;0.0;0.0;0;51.9005945170621;64.2304733185731;1.0;15637.3970665045;0;0.0;0;0.0;0;51.91558553229999;6377;52;364;4798.0;39249.0;8989.0;11073.0;19946.0;12365.0;4437.0;42942.0;11842.0;6049.0;7832.0;4446.0;1.67;0.7975;0.0512;1.51;2.5;5.48;1.0;0.4375;0.055;1.34;2.41;2.99;1.21;0.495;0.0638;1.59;2.71;3.56;34.7708;41.8984;93.2987;45.0738;39.463;10.1924;0.0;0.0;0.0;0.0;0.0;0.0;5.5518;4.8755;0.0859;9.5569;5.425;2.025;0.2037;0.0;0.0;0.278;0.1943;0.2531;4.8905;3.625;0.9803;0.6255;2.2081;4.9781;11.2903;15.1735;3.1063;14.04;20.2614;17.9963;65.2292;58.1016;6.7013;54.9262;60.537;89.8076;43.3011;34.6273;2.5117;30.5111;32.4324;64.7327;0.0;2.85;0.15;1.9333;0.2;0.0;25.8333;258.9333;5.9333;27.0;26.3667;26.4;1650569216.0;24139268096.0;30637420544.0;245420032;332296192.0;1425371136.0;575143936.0;22281789440.0;28660412416.0;98226176.0;88129536.0;411918336.0
52.0;plateau;35;2020;123257357.98816001;18549000.0;6727221.60902044;179000.0;344802.379422319;190000.0;128956.35611714;30000.0;0.0;0.0;0;51.9186501123654;68.93937101072761;1.0;15689.315716616798;0;0.0;0;0.0;0;51.9481;6354;52;365;6247.0;33387.0;13797.0;12028.0;28090.0;7470.0;2546.0;45991.0;12731.0;4946.0;10451.0;2811.0;1.67;0.7975;0.0575;1.51;2.5;5.48;1.0;0.4375;0.055;1.34;2.41;2.99;1.21;0.495;0.065;1.59;2.71;3.56;34.9465;41.8984;93.2987;45.0946;39.463;9.9696;0.0;0.0;0.0;0.0;0.0;0.0;5.4302;4.8755;0.0838;9.6024;5.4407;1.9906;0.2036;0.0;0.0;0.2778;0.1943;0.253;4.9041;3.625;0.9804;0.6425;2.2081;5.0439;11.1904;14.9738;3.1255;14.0302;20.2614;17.8306;65.0535;58.1016;6.7013;54.9054;60.537;90.0304;43.2886;34.6273;2.5117;30.4257;32.4324;64.9123;0.0;2.85;0.15;1.9333;0.2;0.0;25.8667;258.8833;5.9333;27.0;26.3333;26.3667;1653100544.0;24139145216.0;30636666880.0;245370880;332316672.0;1425289216.0;575209472.0;22271827968.0;28671635456.0;98291712.0;88260608.0;414208000.0
52.0;plateau;35;2020;124900217.446575;17561000.0;6707099.3228032;261000.0;351302.712960391;197000.0;122388.104419721;80000.0;0.0;0.0;0;51.8968123743579;64.4249974029847;1.0;15741.212528991202;0;0.0;0;0.0;0;52.122585157299994;6347;52;366;6009.0;35427.0;10409.0;12886.0;25849.0;10420.0;4294.0;40139.0;12868.0;6671.0;9842.0;3851.0;1.62;0.7975;0.0575;1.39;2.46;5.48;1.0;0.4375;0.055;1.34;2.41;2.99;1.2;0.495;0.065;1.56;2.7;3.56;35.1095;42.1147;93.3176;45.1215;39.6853;10.2244;0.0;0.0;0.0;0.0;0.0;0.0;5.4811;4.9025;0.0838;9.6528;5.5153;2.0078;0.2036;0.0;0.0;0.2778;0.1944;0.2531;4.9211;3.6185;0.9636;0.6597;2.1389;5.011;11.1828;14.9539;3.1485;13.9931;20.152;17.9011;64.8905;57.8853;6.6824;54.8785;60.3147;89.7756;43.102;34.4104;2.4865;30.2951;32.3139;64.6027;0.0;2.85;0.15;1.9333;0.2;0.0;25.8667;258.9333;5.8667;26.9667;26.3333;26.4;1653010432.0;24126128128.0;30636716032.0;245428224;332345344.0;1427390464.0;575074304.0;22270574592.0;28671299584.0;98193408.0;87969792.0;416083968.0
52.0;plateau;35;2020;125101794.65236498;16466000.0;6358025.656787099;108000.0;238851.710421588;115000.0;71807.0100376412;33000.0;0.0;0.0;0;51.91508711448439;64.683193150569;1.0;15793.127616105701;0;0.0;0;0.0;0;52.2649798558;6325;52;367;6009.0;35923.0;10409.0;13156.0;27451.0;9798.0;3759.0;39323.0;11307.0;5735.0;10471.0;3652.0;1.62;0.7975;0.0575;1.39;2.46;5.44;1.0;0.4375;0.055;1.34;2.41;3.0;1.2;0.495;0.065;1.56;2.7;3.56;35.1214;42.2729;93.2877;45.7639;39.7277;10.1586;0.0;0.0;0.0;0.0;0.0;0.0;5.449;4.9192;0.0838;9.7569;5.5506;1.9744;0.2037;0.0;0.0;0.2431;0.1945;0.2531;4.8888;3.6036;0.9721;0.6597;2.1747;5.011;11.1017;14.8522;3.1697;13.3681;20.1909;17.9379;64.8786;57.7271;6.7123;54.2361;60.2723;89.8414;43.2354;34.3521;2.4867;30.2951;32.1782;64.6642;0.0;2.85;0.15;1.9333;0.2;0.0;25.8667;257.85;5.8667;26.8667;26.3333;26.4667;1653043200.0;24126128128.0;30636277760.0;234405888;332525568.0;1427927040.0;574996480.0;22271033344.0;28670947328.0;87908352.0;88215552.0;416411648.0
52.0;plateau;35;2020;121913953.96369499;17987000.0;6361714.45339698;42000.0;191356.325492535;70000.0;63000.0000000461;20000.0;0.0;0.0;0;51.9242958738132;48.9286634195547;1.0;15845.051911979499;0;0.0;0;0.0;0;51.961881526000006;6328;52;368;5628.0;41914.0;9251.0;22009.0;24988.0;9848.0;3783.0;63768.0;21151.0;10188.0;9430.0;4201.0;1.62;0.7975;0.0575;1.39;2.46;5.44;1.0;0.4375;0.055;1.34;2.41;3.0;1.2;0.495;0.065;1.56;2.7;3.58;34.9406;42.2729;93.2877;45.7639;39.7277;10.0236;0.0;0.0;0.0;0.0;0.0;0.0;5.449;4.9192;0.0838;9.7569;5.5339;1.9069;0.2037;0.0;0.0;0.2431;0.1945;0.2531;4.9066;3.6036;0.9721;0.6597;2.1747;5.0287;11.1375;14.8522;3.1697;13.3681;20.1909;17.921;65.0594;57.7271;6.7123;54.2361;60.2723;89.9764;43.5823;34.3521;2.4867;30.2083;32.1782;64.8667;0.0;2.85;0.15;1.9333;0.2;0.0;25.8667;257.85;5.8667;26.8667;26.3333;26.4667;1653174272.0;24126357504.0;30636277760.0;238931968;332460032.0;1427861504.0;574996480.0;22266662912.0;28670947328.0;91234304.0;88150016.0;416346112.0
