CS_TargetRate;CS_WorkloadPhase;E_AssumedEC;M_ID;RT_CLen_P;RT_CLenstd_P;RT_CSet_P;RT_CSetstd_P;RT_Reg_P;RT_Regstd_P;RT_TDown_P;RT_TDownstd_P;SC_FailedCall_P;SC_FailureRate_P;SC_IncomingCall_P;SC_OutgoingCall_P;SC_SuccessfulCall_P;SC_SuccessRate_P;SC_TotalCallCreated;SF_FailedCallRejected_P;SF_FailedTimeoutOnRecv_P;SF_FailedTimeoutOnSend_P;SF_FailedUnexpectedMessage_P;SF_RejectionRate_P;SW_CallRate_P;SW_CurrentCall;SW_Targetrate;TIMESTAMP;CPUCtxsw_Bono;CPUCtxsw_NodeSystem;CPUCtxsw_NodeClient;CPUCtxsw_Homer;CPUCtxsw_Homestead;CPUCtxsw_Sprout;CPUIntr_Bono;CPUIntr_NodeSystem;CPUIntr_NodeClient;CPUIntr_Homer;CPUIntr_Homestead;CPUIntr_Sprout;CPUload1_Bono;CPUload1_NodeSystem;CPUload1_NodeClient;CPUload1_Homer;CPUload1_Homestead;CPUload1_Sprout;CPUload15_Bono;CPUload15_NodeSystem;CPUload15_NodeClient;CPUload15_Homer;CPUload15_Homestead;CPUload15_Sprout;CPUload5_Bono;CPUload5_NodeSystem;CPUload5_NodeClient;CPUload5_Homer;CPUload5_Homestead;CPUload5_Sprout;CPUUtil_idle_Bono;CPUUtil_idle_NodeSystem;CPUUtil_idle_NodeClient;CPUUtil_idle_Homer;CPUUtil_idle_Homestead;CPUUtil_idle_Sprout;CPUUtil_intr_Bono;CPUUtil_intr_NodeSystem;CPUUtil_intr_NodeClient;CPUUtil_intr_Homer;CPUUtil_intr_Homestead;CPUUtil_intr_Sprout;CPUUtil_iowait_Bono;CPUUtil_iowait_NodeSystem;CPUUtil_iowait_NodeClient;CPUUtil_iowait_Homer;CPUUtil_iowait_Homestead;CPUUtil_iowait_Sprout;CPUUtil_nice_Bono;CPUUtil_nice_NodeSystem;CPUUtil_nice_NodeClient;CPUUtil_nice_Homer;CPUUtil_nice_Homestead;CPUUtil_nice_Sprout;CPUUtil_softirq_Bono;CPUUtil_softirq_NodeSystem;CPUUtil_softirq_NodeClient;CPUUtil_softirq_Homer;CPUUtil_softirq_Homestead;CPUUtil_softirq_Sprout;CPUUtil_system_Bono;CPUUtil_system_NodeSystem;CPUUtil_system_NodeClient;CPUUtil_system_Homer;CPUUtil_system_Homestead;CPUUtil_system_Sprout;CPUUtil_usage_Bono;CPUUtil_usage_NodeSystem;CPUUtil_usage_NodeClient;CPUUtil_usage_Homer;CPUUtil_usage_Homestead;CPUUtil_usage_Sprout;CPUUtil_user_Bono;CPUUtil_user_NodeSystem;CPUUtil_user_NodeClient;CPUUtil_user_Homer;CPUUtil_user_Homestead;CPUUtil_user_Sprout;DSKread_Bono;DSKread_NodeSystem;DSKread_NodeClient;DSKread_Homer;DSKread_Homestead;DSKread_Sprout;DSKwrite_Bono;DSKwrite_NodeSystem;DSKwrite_NodeClient;DSKwrite_Homer;DSKwrite_Homestead;DSKwrite_Sprout;MEMav_Bono;MEMav_NodeSystem;MEMav_NodeClient;MEMav_Homer;MEMav_Homestead;MEMav_Sprout;MEMfree_Bono;MEMfree_NodeSystem;MEMfree_NodeClient;MEMfree_Homer;MEMfree_Homestead;MEMfree_Sprout
52;plateau;35;2020;122656306;18061000;7253303;379000;933;338000;427784;166000;0;0;0;52;70;1;14077;0;0;0;0;0;52;6303;52;334;8048;40532;12704;15427;23961;11496;4559;52012;19223;6407;9633;4354;2;1;0;2;2;6;1;0;0;1;2;3;1;0;0;2;3;3;34;42;93;45;39;9;0;0;0;0;0;0;6;5;0;9;6;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;19;66;58;7;55;61;91;43;35;2;31;32;65;0;9;0;5;0;0;26;258;6;27;27;27;1653133312;24133931008;30620282880;245219328;332992512;1416916992;576700416;22277181440;28654948352;99758080;90693632;406560768
52;plateau;35;2020;121795732;16221000;6800254;253000;553;212000;195972;64000;0;0;0;52;49;1;14129;0;0;0;0;0;52;6310;52;335;6094;38879;9970;11258;26797;10784;4147;39535;12167;5585;10099;3964;2;1;0;2;2;6;1;0;0;1;2;3;1;0;0;2;3;3;34;42;93;45;39;9;0;0;0;0;0;0;6;5;0;9;6;2;0;0;0;0;0;0;6;4;1;1;2;5;12;15;3;14;20;18;66;58;7;55;61;91;43;35;3;31;32;65;0;9;0;5;0;0;26;257;6;27;26;27;1653170176;24135340032;30620078080;245334016;333099008;1420046336;576733184;22277771264;28648112128;99790848;90660864;408780800
52;plateau;35;2020;122005285;17860000;6622709;305000;369;241000;69441;1000;0;0;0;53;49;1;14182;0;0;0;0;0;53;6309;52;336;6094;38879;9970;13640;26797;10784;4147;39535;12167;5585;10099;3395;2;1;0;2;2;6;1;0;0;1;2;3;1;0;0;2;3;3;34;42;93;45;39;9;0;0;0;0;0;0;6;5;0;9;6;2;0;0;0;0;0;0;6;4;1;1;2;5;12;15;3;14;20;18;66;58;7;55;61;91;43;35;3;31;32;65;0;9;0;5;0;0;26;257;6;27;26;27;1653170176;24135340032;30620585984;245342208;333099008;1420046336;576733184;22277771264;28648112128;99790848;90660864;408780800
52;plateau;35;2020;121122667;17957000;6505578;113000;149;79000;64723;21000;0;0;0;52;41;1;14234;0;0;0;0;0;52;6318;52;337;4594;32959;8774;11440;28684;9676;3560;39492;10578;6694;10943;4408;2;1;0;2;2;6;1;0;0;1;2;3;1;0;0;2;3;3;34;42;93;45;40;9;0;0;0;0;0;0;6;5;0;9;6;2;0;0;0;0;0;0;6;4;1;1;2;5;12;15;3;14;20;19;66;58;7;55;60;91;43;35;3;31;32;65;0;9;0;5;0;0;26;257;5;27;26;27;1653264384;24134930432;30620585984;237330432;333168640;1421266944;576798720;22276599808;28655329280;93401088;90468352;411025408
52;plateau;35;2020;121306817;16963000;6928317;226000;262;57000;76864;16000;0;0;0;52;37;1;14285;0;0;0;0;0;52;6332;52;338;4714;30829;8867;18181;24086;9064;3132;40466;11518;7204;9857;3512;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;34;42;93;46;40;9;0;0;0;0;0;0;6;5;0;9;6;2;0;0;0;0;0;0;6;4;1;1;2;5;12;15;3;14;20;19;66;58;7;54;60;91;43;35;2;30;32;66;0;9;0;5;0;0;26;256;6;27;26;27;1653129216;24132702208;30619336704;233041920;322719744;1421643776;576606208;22274818048;28654948352;84602880;83050496;411045888
52;plateau;35;2020;119873137;16790000;7308421;255000;929;213000;206627;75000;0;0;0;52;45;1;14337;0;0;0;0;0;52;6348;52;339;4922;36507;10336;15823;20695;9323;3627;39152;12094;7059;7041;3958;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;41;10;0;0;0;0;0;0;6;5;0;9;6;2;0;0;0;0;0;0;6;4;1;1;2;5;11;15;3;14;20;18;65;58;7;55;59;90;42;34;3;30;32;65;0;9;0;5;0;0;26;257;5;27;26;27;1653272576;24126185472;30615191552;242929664;320774144;1420873728;576647168;22268289024;28624519168;97140736;78127104;409817088
52;plateau;35;2020;120490403;18128000;7134599;242000;963;171000;252953;68000;0;0;0;52;57;1;14389;0;0;0;0;0;52;6342;52;340;7808;35413;10336;12065;20695;9323;3627;39152;14259;7059;8928;3988;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;46;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;6;4;1;1;2;5;11;15;3;14;20;18;65;58;7;54;60;90;42;34;3;30;32;65;0;9;0;5;0;0;26;257;5;27;26;27;1653272576;24124375040;30595125248;244719616;320774144;1420873728;570822656;22268289024;28624519168;97140736;87617536;410460160
52;plateau;35;2020;121340422;17321000;6844392;170000;962;183000;336957;83000;0;0;0;52;42;1;14441;0;0;0;0;0;52;6339;52;341;6091;45075;11895;14077;24053;10176;4436;41463;24721;6134;10682;4396;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;34;42;93;46;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;66;58;7;54;60;90;43;34;3;30;32;65;0;9;0;5;0;0;26;257;6;27;26;26;1647579136;24106868736;30594097152;244588544;330211328;1420840960;573100032;22275182592;28627816448;98844672;87666688;409640960
52;plateau;35;2020;122743370;15367000;7185262;203000;1123;266000;357000;117000;0;0;0;52;38;1;14493;0;0;0;0;0;52;6368;52;342;4515;27836;9431;5513;17441;8858;3116;33579;9796;2960;6559;3001;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;34;42;93;46;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;66;58;7;54;60;90;43;35;3;30;32;65;0;9;0;5;0;0;26;257;5;27;26;26;1649664000;24127627264;30634147840;245104640;332804096;1412407296;573091840;22270488576;28670251008;99442688;89407488;398594048
52;plateau;35;2020;122392560;17297000;7013331;375000;1009;336000;138000;0;0;0;0;52;66;1;14545;0;0;0;0;0;52;6359;52;343;5318;39745;10202;11228;26898;11740;4122;43557;12571;6099;10279;4355;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;19;65;58;7;55;60;90;43;34;3;30;32;65;0;9;0;5;0;0;26;257;5;27;26;26;1652183040;24132546560;30635528192;245415936;332902400;1421090816;575660032;22274691072;28670148608;99393536;89972736;410333184
52;plateau;35;2020;121297803;19021000;6733146;204000;548;386000;98462;75000;1;0;0;52;63;1;14597;0;0;0;1;0;52;6336;52;344;5318;36083;10202;14183;26898;11740;4122;43557;12571;6684;10609;4355;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;19;65;58;7;55;60;90;43;35;3;30;32;65;0;9;0;5;0;0;26;257;5;27;26;26;1652183040;24132546560;30636163072;245321728;333021184;1421090816;575660032;22271774720;28670885888;99393536;89972736;410333184
52;plateau;35;2020;122264959;17901000;6646344;70000;253;35000;74000;6000;0;0;0;52;52;1;14649;0;0;0;0;0;52;6342;52;345;5305;37584;9017;12534;29000;10160;3646;40434;11471;6183;9947;3901;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;58;7;55;60;90;43;35;3;30;32;65;0;9;0;5;0;0;26;257;5;27;26;26;1652850688;24124735488;30636163072;245387264;333070336;1422704640;576155648;22269992960;28670951424;99393536;89890816;411963392
52;plateau;35;2020;123738955;17010000;6501584;178000;299;225000;0;0;0;0;0;52;50;1;14701;0;0;0;0;0;52;6334;52;346;5236;30869;8983;15065;27474;9914;3413;39944;11289;7185;10574;3548;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;58;7;55;60;90;43;35;2;30;32;65;0;9;0;5;0;0;26;257;5;26;26;26;1652895744;24109690880;30636163072;245354496;333135872;1427095552;576147456;22252191744;28670885888;99426304;90021888;416419840
52;plateau;35;2020;123144969;16728000;6553104;73000;144;20000;98000;0;0;0;0;52;36;1;14753;0;0;0;0;0;52;6350;52;347;3801;33913;9658;18375;27522;9374;2424;48090;13756;8927;10914;3301;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;58;7;55;60;90;43;35;2;30;32;65;0;9;0;5;0;0;26;256;5;26;26;26;1653055488;24083525632;30636163072;245272576;333115392;1427316736;576229376;22252679168;28670885888;91521024;90120192;416382976
52;plateau;35;2020;121236684;18433000;6789630;177000;212;96000;123020;44000;0;0;0;52;36;1;14805;0;0;0;0;0;52;6367;52;348;5255;32840;8874;15422;19541;9160;3468;37425;11060;6856;8041;3548;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;46;40;10;0;0;0;0;0;0;6;5;0;10;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;58;7;54;60;90;43;35;2;30;32;65;0;9;0;5;0;0;26;254;5;26;26;26;1652969472;24145633280;30634065920;230285312;321937408;1427169280;576262144;22289154048;28668788736;96628736;78131200;416751616
52;plateau;35;2020;120730939;17450000;6933247;227000;905;348000;144058;69000;0;0;0;52;50;1;14857;0;0;0;0;0;52;6381;52;349;7796;39245;12367;15415;18423;11064;3886;52025;17454;6167;4141;4263;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;41;10;0;0;0;0;0;0;6;5;0;10;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;58;7;55;59;90;42;35;2;30;32;65;0;9;0;5;0;0;26;256;5;26;26;26;1653166080;24132554752;30634065920;242843648;321171456;1427464192;576114688;22289428480;28668788736;96669696;82341888;416669696
52;plateau;35;2020;121481139;19177000;6735370;276000;847;305000;166868;48000;0;0;0;53;62;1;14910;0;0;0;0;0;53;6365;52;350;7796;39245;12367;15415;18423;11064;3886;52025;17454;6167;4141;4263;2;1;0;2;2;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;41;10;0;0;0;0;0;0;6;5;0;10;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;58;7;55;59;90;42;35;2;30;32;65;0;9;0;5;0;0;26;256;5;26;26;26;1653166080;24132554752;30634065920;242843648;321171456;1427464192;576114688;22289428480;28668788736;96899072;82341888;416669696
52;plateau;35;2020;120025491;17463000;6397001;114000;519;156000;170000;88000;0;0;0;52;45;1;14961;0;0;0;0;0;52;6366;52;351;6788;36693;9669;13686;18423;11064;4468;52025;11479;6559;9168;4143;2;1;0;2;3;5;1;0;0;1;2;3;1;0;0;2;3;3;35;41;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;59;7;55;60;90;43;35;2;31;32;65;0;10;0;7;0;0;26;256;5;26;26;26;1649668096;24147525632;30636593152;245211136;330059776;1427464192;572383232;22291103744;28641095680;96899072;86626304;416669696
52;plateau;35;2020;124546093;18074000;6607939;50000;462;122000;0;0;0;0;0;52;40;1;15013;0;0;0;0;0;52;6383;52;352;6788;36693;9669;13686;24482;10813;4468;38496;11479;6559;9168;4143;2;1;0;2;3;5;1;0;0;1;2;3;1;0;0;2;3;3;35;41;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;59;7;55;60;90;43;35;3;31;32;65;0;10;0;7;0;0;26;256;6;26;26;26;1649668096;24147525632;30636593152;245211136;330059776;1423962112;572383232;22291103744;28641095680;98316288;86626304;412585984
52;plateau;35;2020;126327532;17945000;6747568;282000;745;318000;59000;0;0;0;0;52;60;1;15065;0;0;0;0;0;52;6386;52;353;6788;36693;9669;13686;24482;10813;4468;38496;11479;6559;9168;4143;2;1;0;2;3;5;1;0;0;1;2;3;1;0;0;2;3;3;35;41;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;59;7;55;60;90;43;35;3;31;32;65;0;10;0;7;0;0;26;256;6;26;26;26;1649668096;24147525632;30636593152;245211136;330059776;1423962112;572383232;22291103744;28641095680;98316288;86626304;412585984
52;plateau;35;2020;122507348;17081000;6614153;77000;581;464000;56769;27000;0;0;0;52;68;1;15117;0;0;0;0;0;52;6361;52;354;5108;30606;8831;10629;21652;10384;3441;36310;10337;5058;8203;3490;2;1;0;2;3;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;58;7;55;60;90;43;35;3;31;32;65;0;10;0;7;0;0;26;258;6;26;26;26;1652400128;24137797632;30637903872;245334016;332496896;1425117184;575123456;22239842304;28672581632;98299904;89010176;413470720
52;plateau;35;2020;122553719;18435000;6578815;102000;244;45000;57473;32000;0;0;0;52;59;1;15169;0;0;0;0;0;52;6359;52;355;6134;35153;9987;12958;26621;9930;3702;41818;13070;6401;9791;3463;2;1;0;2;3;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;58;7;55;60;90;43;35;3;30;32;65;0;10;0;7;0;0;26;258;6;26;26;26;1652846592;24144711680;30637797376;245293056;332791808;1427640320;575635456;22287056896;28672475136;98299904;88977408;415895552
52;plateau;35;2020;122235264;17212000;6539053;233000;268;129000;114079;30000;0;0;0;52;62;1;15221;0;0;0;0;0;52;6343;52;356;4402;35183;8126;13385;26697;9238;3839;40814;11371;6208;10275;3555;2;1;0;2;3;5;1;0;0;1;2;3;1;0;0;2;3;3;35;42;93;45;40;10;0;0;0;0;0;0;6;5;0;9;5;2;0;0;0;0;0;0;5;4;1;1;2;5;11;15;3;14;20;18;65;58;7;55;60;90;43;35;3;30;32;65;0;9;0;7;0;0;26;259;6;27;26;26;1653182464;24144875520;30637543424;245555200;332746752;1427771392;575741952;22287220736;28672221184;98332672;89075712;416698368
